t,agent_id,digit,x,y,z,brightness,role,model
0.12,29,0,1.8331,0.9208,120.0,0.19999999999999998,follower,Classical-MPC
0.12,30,0,2.0029,0.9191,120.0,0.19999999999999998,follower,RL-SAC
0.12,31,0,2.1691000000000003,0.9204,120.0,0.19999999999999998,follower,RL-PPO
0.12,32,0,2.1709,0.5888,120.0,0.19999999999999998,follower,Classical-MPC
0.12,33,0,2.1711,0.7114,120.0,0.19999999999999998,follower,Classical-MPC
0.12,34,0,2.1691000000000003,0.8608,120.0,0.19999999999999998,follower,RL-SAC
0.12,35,0,2.1692,0.1118,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,36,0,2.1708,0.2419,120.0,0.19999999999999998,edge-relay,IL-BC (behavior cloning)
0.12,37,0,2.1711,0.3698,120.0,0.19999999999999998,follower,Classical-MPC
0.12,38,0,2.1687,0.4997,120.0,0.19999999999999998,follower,RL-PPO
0.12,39,0,1.4569,0.0788,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,40,0,1.6251,0.0814,120.0,0.19999999999999998,follower,Classical-MPC
0.12,41,0,1.7917,0.0788,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,42,0,2.0029,0.0791,120.0,0.19999999999999998,follower,RL-PPO
0.12,43,0,2.1691000000000003,0.0804,120.0,0.19999999999999998,follower,RL-PPO
0.12,44,0,1.3309,0.1757,120.0,0.19999999999999998,follower,RL-SAC
0.12,45,0,1.3311,0.3076,120.0,0.19999999999999998,follower,Classical-MPC
0.12,46,0,1.3296999999999999,0.4342,120.0,0.19999999999999998,follower,RL-PPO
0.12,47,0,1.3292,0.5295,120.0,0.19999999999999998,follower,RL-PPO
0.12,48,0,1.3308,0.6503,120.0,0.19999999999999998,safety-sentry,DL-CNN (vision)
0.12,49,0,1.3311,0.769,120.0,0.19999999999999998,follower,RL-PPO
0.12,50,0,1.3285,0.9199,120.0,0.19999999999999998,follower,RL-PPO
0.12,51,2,2.5813,0.9187,120.0,0.19999999999999998,follower,RL-PPO
0.12,52,2,2.7315,0.9204,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,53,2,2.8866,0.921,120.0,0.19999999999999998,follower,IL-BC (behavior cloning)
0.12,54,2,3.0369,0.92,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,55,2,3.1921,0.9208,120.0,0.19999999999999998,follower,RL-PPO
0.12,56,2,3.3447,0.9201,120.0,0.19999999999999998,leader,DL-CNN (vision)
0.12,57,2,3.4213,0.5266,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,58,2,3.42,0.6404,120.0,0.19999999999999998,follower,Classical-MPC
0.12,59,2,3.4208,0.7786,120.0,0.19999999999999998,follower,Classical-MPC
0.12,60,2,3.4189,0.8922,120.0,0.19999999999999998,follower,RL-SAC
0.12,61,2,2.6551,0.4989,120.0,0.19999999999999998,safety-sentry,RL-PPO
0.12,62,2,2.8079,0.4986,120.0,0.19999999999999998,follower,Classical-MPC
0.12,63,2,2.9626,0.4986,120.0,0.19999999999999998,leader,Classical-MPC
0.12,64,2,3.1135,0.5002,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,65,2,3.2664,0.5005,120.0,0.19999999999999998,follower,IL-BC (behavior cloning)
0.12,66,2,3.4187,0.4996,120.0,0.19999999999999998,follower,Classical-MPC
0.12,67,2,2.5788,0.2004,120.0,0.19999999999999998,safety-sentry,DL-Transformer (coord)
0.12,68,2,2.5811,0.321,120.0,0.19999999999999998,safety-sentry,Classical-MPC
0.12,69,2,2.5787,0.44,120.0,0.19999999999999998,edge-relay,RL-PPO
0.12,70,2,2.6195,0.0786,120.0,0.19999999999999998,follower,RL-SAC
0.12,71,2,2.7709,0.0804,120.0,0.19999999999999998,edge-relay,RL-SAC
0.12,72,2,2.923,0.0813,120.0,0.19999999999999998,follower,RL-PPO
0.12,73,2,3.0778,0.0807,120.0,0.19999999999999998,follower,Classical-MPC
0.12,74,2,3.2304,0.0802,120.0,0.19999999999999998,follower,RL-PPO
0.12,75,2,3.4187,0.0796,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,76,5,3.8315,0.9211,120.0,0.19999999999999998,follower,RL-PPO
0.12,77,5,3.9841,0.9189,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,78,5,4.1362,0.9189,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,79,5,4.2891,0.9195,120.0,0.19999999999999998,follower,RL-SAC
0.12,80,5,4.4395,0.9193,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,81,5,4.5938,0.9207,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,82,5,3.8292,0.5294,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,83,5,3.8301,0.6396,120.0,0.19999999999999998,follower,IL-BC (behavior cloning)
0.12,84,5,3.8307,0.7799,120.0,0.19999999999999998,follower,RL-PPO
0.12,85,5,3.8297,0.8923,120.0,0.19999999999999998,edge-relay,RL-SAC
0.12,86,5,3.9061,0.5013,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,87,5,4.0602,0.4987,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,88,5,4.2125,0.4999,120.0,0.19999999999999998,follower,RL-SAC
0.12,89,5,4.3643,0.5003,120.0,0.19999999999999998,edge-relay,Classical-MPC
0.12,90,5,4.5163,0.5008,120.0,0.19999999999999998,follower,Classical-MPC
0.12,91,5,4.6686,0.4999,120.0,0.19999999999999998,edge-relay,RL-PPO
0.12,92,5,4.6714,0.1989,120.0,0.19999999999999998,safety-sentry,DL-CNN (vision)
0.12,93,5,4.6708,0.3189,120.0,0.19999999999999998,leader,RL-SAC
0.12,94,5,4.6709,0.4395,120.0,0.19999999999999998,edge-relay,DL-CNN (vision)
0.12,95,5,3.8673,0.0814,120.0,0.19999999999999998,follower,RL-SAC
0.12,96,5,4.021,0.0796,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,97,5,4.1739,0.0797,120.0,0.19999999999999998,edge-relay,Classical-MPC
0.12,98,5,4.327,0.0805,120.0,0.19999999999999998,follower,DL-CNN (vision)
0.12,99,5,4.4793,0.079,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.12,100,5,4.6686,0.0799,120.0,0.19999999999999998,follower,DL-Transformer (coord)
0.16,1,2,0.0813,0.9187,120.0,0.26666666666666666,leader,RL-PPO
0.16,2,2,0.2315,0.9204,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,3,2,0.3866,0.921,120.0,0.26666666666666666,follower,Classical-MPC
0.16,4,2,0.5369,0.92,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,5,2,0.6921,0.9208,120.0,0.26666666666666666,safety-sentry,DL-Transformer (coord)
0.16,6,2,0.8447,0.9201,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,7,2,0.9213,0.5266,120.0,0.26666666666666666,follower,Classical-MPC
0.16,8,2,0.92,0.6404,120.0,0.26666666666666666,leader,IL-BC (behavior cloning)
0.16,9,2,0.9208,0.7786,120.0,0.26666666666666666,follower,RL-PPO
0.16,10,2,0.9189,0.8922,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,11,2,0.1551,0.4989,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,12,2,0.3079,0.4986,120.0,0.26666666666666666,edge-relay,RL-PPO
0.16,13,2,0.4626,0.4986,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,14,2,0.6135,0.5002,120.0,0.26666666666666666,leader,DL-Transformer (coord)
0.16,15,2,0.7664,0.5005,120.0,0.26666666666666666,follower,Classical-MPC
0.16,16,2,0.9187,0.4996,120.0,0.26666666666666666,safety-sentry,Classical-MPC
0.16,17,2,0.0788,0.2004,120.0,0.26666666666666666,follower,RL-PPO
0.16,18,2,0.0811,0.321,120.0,0.26666666666666666,follower,RL-SAC
0.16,19,2,0.0787,0.44,120.0,0.26666666666666666,safety-sentry,DL-Transformer (coord)
0.16,20,2,0.1195,0.0786,120.0,0.26666666666666666,leader,RL-PPO
0.16,21,2,0.2709,0.0804,120.0,0.26666666666666666,follower,RL-SAC
0.16,22,2,0.423,0.0813,120.0,0.26666666666666666,safety-sentry,DL-Transformer (coord)
0.16,23,2,0.5778,0.0807,120.0,0.26666666666666666,follower,RL-PPO
0.16,24,2,0.7304,0.0802,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,25,2,0.9187,0.0796,120.0,0.26666666666666666,safety-sentry,Classical-MPC
0.16,26,0,1.3309,0.9202,120.0,0.26666666666666666,follower,RL-PPO
0.16,27,0,1.4976,0.9209,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,28,0,1.6666,0.919,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,29,0,1.8331,0.9208,120.0,0.26666666666666666,follower,Classical-MPC
0.16,30,0,2.0029,0.9191,120.0,0.26666666666666666,follower,RL-SAC
0.16,31,0,2.1691000000000003,0.9204,120.0,0.26666666666666666,follower,RL-PPO
0.16,32,0,2.1709,0.5888,120.0,0.26666666666666666,follower,Classical-MPC
0.16,33,0,2.1711,0.7114,120.0,0.26666666666666666,follower,Classical-MPC
0.16,34,0,2.1691000000000003,0.8608,120.0,0.26666666666666666,follower,RL-SAC
0.16,35,0,2.1692,0.1118,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,36,0,2.1708,0.2419,120.0,0.26666666666666666,edge-relay,IL-BC (behavior cloning)
0.16,37,0,2.1711,0.3698,120.0,0.26666666666666666,follower,Classical-MPC
0.16,38,0,2.1687,0.4997,120.0,0.26666666666666666,follower,RL-PPO
0.16,39,0,1.4569,0.0788,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,40,0,1.6251,0.0814,120.0,0.26666666666666666,follower,Classical-MPC
0.16,41,0,1.7917,0.0788,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,42,0,2.0029,0.0791,120.0,0.26666666666666666,follower,RL-PPO
0.16,43,0,2.1691000000000003,0.0804,120.0,0.26666666666666666,follower,RL-PPO
0.16,44,0,1.3309,0.1757,120.0,0.26666666666666666,follower,RL-SAC
0.16,45,0,1.3311,0.3076,120.0,0.26666666666666666,follower,Classical-MPC
0.16,46,0,1.3296999999999999,0.4342,120.0,0.26666666666666666,follower,RL-PPO
0.16,47,0,1.3292,0.5295,120.0,0.26666666666666666,follower,RL-PPO
0.16,48,0,1.3308,0.6503,120.0,0.26666666666666666,safety-sentry,DL-CNN (vision)
0.16,49,0,1.3311,0.769,120.0,0.26666666666666666,follower,RL-PPO
0.16,50,0,1.3285,0.9199,120.0,0.26666666666666666,follower,RL-PPO
0.16,51,2,2.5813,0.9187,120.0,0.26666666666666666,follower,RL-PPO
0.16,52,2,2.7315,0.9204,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,53,2,2.8866,0.921,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,54,2,3.0369,0.92,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,55,2,3.1921,0.9208,120.0,0.26666666666666666,follower,RL-PPO
0.16,56,2,3.3447,0.9201,120.0,0.26666666666666666,leader,DL-CNN (vision)
0.16,57,2,3.4213,0.5266,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,58,2,3.42,0.6404,120.0,0.26666666666666666,follower,Classical-MPC
0.16,59,2,3.4208,0.7786,120.0,0.26666666666666666,follower,Classical-MPC
0.16,60,2,3.4189,0.8922,120.0,0.26666666666666666,follower,RL-SAC
0.16,61,2,2.6551,0.4989,120.0,0.26666666666666666,safety-sentry,RL-PPO
0.16,62,2,2.8079,0.4986,120.0,0.26666666666666666,follower,Classical-MPC
0.16,63,2,2.9626,0.4986,120.0,0.26666666666666666,leader,Classical-MPC
0.16,64,2,3.1135,0.5002,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,65,2,3.2664,0.5005,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,66,2,3.4187,0.4996,120.0,0.26666666666666666,follower,Classical-MPC
0.16,67,2,2.5788,0.2004,120.0,0.26666666666666666,safety-sentry,DL-Transformer (coord)
0.16,68,2,2.5811,0.321,120.0,0.26666666666666666,safety-sentry,Classical-MPC
0.16,69,2,2.5787,0.44,120.0,0.26666666666666666,edge-relay,RL-PPO
0.16,70,2,2.6195,0.0786,120.0,0.26666666666666666,follower,RL-SAC
0.16,71,2,2.7709,0.0804,120.0,0.26666666666666666,edge-relay,RL-SAC
0.16,72,2,2.923,0.0813,120.0,0.26666666666666666,follower,RL-PPO
0.16,73,2,3.0778,0.0807,120.0,0.26666666666666666,follower,Classical-MPC
0.16,74,2,3.2304,0.0802,120.0,0.26666666666666666,follower,RL-PPO
0.16,75,2,3.4187,0.0796,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,76,5,3.8315,0.9211,120.0,0.26666666666666666,follower,RL-PPO
0.16,77,5,3.9841,0.9189,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,78,5,4.1362,0.9189,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,79,5,4.2891,0.9195,120.0,0.26666666666666666,follower,RL-SAC
0.16,80,5,4.4395,0.9193,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,81,5,4.5938,0.9207,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,82,5,3.8292,0.5294,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,83,5,3.8301,0.6396,120.0,0.26666666666666666,follower,IL-BC (behavior cloning)
0.16,84,5,3.8307,0.7799,120.0,0.26666666666666666,follower,RL-PPO
0.16,85,5,3.8297,0.8923,120.0,0.26666666666666666,edge-relay,RL-SAC
0.16,86,5,3.9061,0.5013,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,87,5,4.0602,0.4987,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,88,5,4.2125,0.4999,120.0,0.26666666666666666,follower,RL-SAC
0.16,89,5,4.3643,0.5003,120.0,0.26666666666666666,edge-relay,Classical-MPC
0.16,90,5,4.5163,0.5008,120.0,0.26666666666666666,follower,Classical-MPC
0.16,91,5,4.6686,0.4999,120.0,0.26666666666666666,edge-relay,RL-PPO
0.16,92,5,4.6714,0.1989,120.0,0.26666666666666666,safety-sentry,DL-CNN (vision)
0.16,93,5,4.6708,0.3189,120.0,0.26666666666666666,leader,RL-SAC
0.16,94,5,4.6709,0.4395,120.0,0.26666666666666666,edge-relay,DL-CNN (vision)
0.16,95,5,3.8673,0.0814,120.0,0.26666666666666666,follower,RL-SAC
0.16,96,5,4.021,0.0796,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,97,5,4.1739,0.0797,120.0,0.26666666666666666,edge-relay,Classical-MPC
0.16,98,5,4.327,0.0805,120.0,0.26666666666666666,follower,DL-CNN (vision)
0.16,99,5,4.4793,0.079,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.16,100,5,4.6686,0.0799,120.0,0.26666666666666666,follower,DL-Transformer (coord)
0.2,1,2,0.0813,0.9187,120.0,0.3333333333333333,leader,RL-PPO
0.2,2,2,0.2315,0.9204,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,3,2,0.3866,0.921,120.0,0.3333333333333333,follower,Classical-MPC
0.2,4,2,0.5369,0.92,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,5,2,0.6921,0.9208,120.0,0.3333333333333333,safety-sentry,DL-Transformer (coord)
0.2,6,2,0.8447,0.9201,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,7,2,0.9213,0.5266,120.0,0.3333333333333333,follower,Classical-MPC
0.2,8,2,0.92,0.6404,120.0,0.3333333333333333,leader,IL-BC (behavior cloning)
0.2,9,2,0.9208,0.7786,120.0,0.3333333333333333,follower,RL-PPO
0.2,10,2,0.9189,0.8922,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,11,2,0.1551,0.4989,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,12,2,0.3079,0.4986,120.0,0.3333333333333333,edge-relay,RL-PPO
0.2,13,2,0.4626,0.4986,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,14,2,0.6135,0.5002,120.0,0.3333333333333333,leader,DL-Transformer (coord)
0.2,15,2,0.7664,0.5005,120.0,0.3333333333333333,follower,Classical-MPC
0.2,16,2,0.9187,0.4996,120.0,0.3333333333333333,safety-sentry,Classical-MPC
0.2,17,2,0.0788,0.2004,120.0,0.3333333333333333,follower,RL-PPO
0.2,18,2,0.0811,0.321,120.0,0.3333333333333333,follower,RL-SAC
0.2,19,2,0.0787,0.44,120.0,0.3333333333333333,safety-sentry,DL-Transformer (coord)
0.2,20,2,0.1195,0.0786,120.0,0.3333333333333333,leader,RL-PPO
0.2,21,2,0.2709,0.0804,120.0,0.3333333333333333,follower,RL-SAC
0.2,22,2,0.423,0.0813,120.0,0.3333333333333333,safety-sentry,DL-Transformer (coord)
0.2,23,2,0.5778,0.0807,120.0,0.3333333333333333,follower,RL-PPO
0.2,24,2,0.7304,0.0802,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,25,2,0.9187,0.0796,120.0,0.3333333333333333,safety-sentry,Classical-MPC
0.2,26,0,1.3309,0.9202,120.0,0.3333333333333333,follower,RL-PPO
0.2,27,0,1.4976,0.9209,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,28,0,1.6666,0.919,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,29,0,1.8331,0.9208,120.0,0.3333333333333333,follower,Classical-MPC
0.2,30,0,2.0029,0.9191,120.0,0.3333333333333333,follower,RL-SAC
0.2,31,0,2.1691000000000003,0.9204,120.0,0.3333333333333333,follower,RL-PPO
0.2,32,0,2.1709,0.5888,120.0,0.3333333333333333,follower,Classical-MPC
0.2,33,0,2.1711,0.7114,120.0,0.3333333333333333,follower,Classical-MPC
0.2,34,0,2.1691000000000003,0.8608,120.0,0.3333333333333333,follower,RL-SAC
0.2,35,0,2.1692,0.1118,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,36,0,2.1708,0.2419,120.0,0.3333333333333333,edge-relay,IL-BC (behavior cloning)
0.2,37,0,2.1711,0.3698,120.0,0.3333333333333333,follower,Classical-MPC
0.2,38,0,2.1687,0.4997,120.0,0.3333333333333333,follower,RL-PPO
0.2,39,0,1.4569,0.0788,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,40,0,1.6251,0.0814,120.0,0.3333333333333333,follower,Classical-MPC
0.2,41,0,1.7917,0.0788,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,42,0,2.0029,0.0791,120.0,0.3333333333333333,follower,RL-PPO
0.2,43,0,2.1691000000000003,0.0804,120.0,0.3333333333333333,follower,RL-PPO
0.2,44,0,1.3309,0.1757,120.0,0.3333333333333333,follower,RL-SAC
0.2,45,0,1.3311,0.3076,120.0,0.3333333333333333,follower,Classical-MPC
0.2,46,0,1.3296999999999999,0.4342,120.0,0.3333333333333333,follower,RL-PPO
0.2,47,0,1.3292,0.5295,120.0,0.3333333333333333,follower,RL-PPO
0.2,48,0,1.3308,0.6503,120.0,0.3333333333333333,safety-sentry,DL-CNN (vision)
0.2,49,0,1.3311,0.769,120.0,0.3333333333333333,follower,RL-PPO
0.2,50,0,1.3285,0.9199,120.0,0.3333333333333333,follower,RL-PPO
0.2,51,2,2.5813,0.9187,120.0,0.3333333333333333,follower,RL-PPO
0.2,52,2,2.7315,0.9204,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,53,2,2.8866,0.921,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,54,2,3.0369,0.92,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,55,2,3.1921,0.9208,120.0,0.3333333333333333,follower,RL-PPO
0.2,56,2,3.3447,0.9201,120.0,0.3333333333333333,leader,DL-CNN (vision)
0.2,57,2,3.4213,0.5266,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,58,2,3.42,0.6404,120.0,0.3333333333333333,follower,Classical-MPC
0.2,59,2,3.4208,0.7786,120.0,0.3333333333333333,follower,Classical-MPC
0.2,60,2,3.4189,0.8922,120.0,0.3333333333333333,follower,RL-SAC
0.2,61,2,2.6551,0.4989,120.0,0.3333333333333333,safety-sentry,RL-PPO
0.2,62,2,2.8079,0.4986,120.0,0.3333333333333333,follower,Classical-MPC
0.2,63,2,2.9626,0.4986,120.0,0.3333333333333333,leader,Classical-MPC
0.2,64,2,3.1135,0.5002,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,65,2,3.2664,0.5005,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,66,2,3.4187,0.4996,120.0,0.3333333333333333,follower,Classical-MPC
0.2,67,2,2.5788,0.2004,120.0,0.3333333333333333,safety-sentry,DL-Transformer (coord)
0.2,68,2,2.5811,0.321,120.0,0.3333333333333333,safety-sentry,Classical-MPC
0.2,69,2,2.5787,0.44,120.0,0.3333333333333333,edge-relay,RL-PPO
0.2,70,2,2.6195,0.0786,120.0,0.3333333333333333,follower,RL-SAC
0.2,71,2,2.7709,0.0804,120.0,0.3333333333333333,edge-relay,RL-SAC
0.2,72,2,2.923,0.0813,120.0,0.3333333333333333,follower,RL-PPO
0.2,73,2,3.0778,0.0807,120.0,0.3333333333333333,follower,Classical-MPC
0.2,74,2,3.2304,0.0802,120.0,0.3333333333333333,follower,RL-PPO
0.2,75,2,3.4187,0.0796,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,76,5,3.8315,0.9211,120.0,0.3333333333333333,follower,RL-PPO
0.2,77,5,3.9841,0.9189,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,78,5,4.1362,0.9189,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,79,5,4.2891,0.9195,120.0,0.3333333333333333,follower,RL-SAC
0.2,80,5,4.4395,0.9193,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,81,5,4.5938,0.9207,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,82,5,3.8292,0.5294,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,83,5,3.8301,0.6396,120.0,0.3333333333333333,follower,IL-BC (behavior cloning)
0.2,84,5,3.8307,0.7799,120.0,0.3333333333333333,follower,RL-PPO
0.2,85,5,3.8297,0.8923,120.0,0.3333333333333333,edge-relay,RL-SAC
0.2,86,5,3.9061,0.5013,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,87,5,4.0602,0.4987,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,88,5,4.2125,0.4999,120.0,0.3333333333333333,follower,RL-SAC
0.2,89,5,4.3643,0.5003,120.0,0.3333333333333333,edge-relay,Classical-MPC
0.2,90,5,4.5163,0.5008,120.0,0.3333333333333333,follower,Classical-MPC
0.2,91,5,4.6686,0.4999,120.0,0.3333333333333333,edge-relay,RL-PPO
0.2,92,5,4.6714,0.1989,120.0,0.3333333333333333,safety-sentry,DL-CNN (vision)
0.2,93,5,4.6708,0.3189,120.0,0.3333333333333333,leader,RL-SAC
0.2,94,5,4.6709,0.4395,120.0,0.3333333333333333,edge-relay,DL-CNN (vision)
0.2,95,5,3.8673,0.0814,120.0,0.3333333333333333,follower,RL-SAC
0.2,96,5,4.021,0.0796,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,97,5,4.1739,0.0797,120.0,0.3333333333333333,edge-relay,Classical-MPC
0.2,98,5,4.327,0.0805,120.0,0.3333333333333333,follower,DL-CNN (vision)
0.2,99,5,4.4793,0.079,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.2,100,5,4.6686,0.0799,120.0,0.3333333333333333,follower,DL-Transformer (coord)
0.24000000000000002,1,2,0.0813,0.9187,120.0,0.39999999999999997,leader,RL-PPO
0.24000000000000002,2,2,0.2315,0.9204,120.0,0.39999999999999997,follower,DL-CNN (vision)
0.24000000000000002,3,2,0.3866,0.921,120.0,0.39999999999999997,follower,Classical-MPC
0.24000000000000002,4,2,0.5369,0.92,120.0,0.39999999999999997,follower,DL-CNN (vision)
0.24000000000000002,5,2,0.6921,0.9208,120.0,0.39999999999999997,safety-sentry,DL-Transformer (coord)
0.24000000000000002,6,2,0.8447,0.9201,120.0,0.39999999999999997,follower,IL-BC (behavior cloning)
0.24000000000000002,7,2,0.9213,0.5266,120.0,0.39999999999999997,follower,Classical-MPC
0.24000000000000002,8,2,0.92,0.6404,120.0,0.39999999999999997,leader,IL-BC (behavior cloning)
0.24000000000000002,9,2,0.9208,0.7786,120.0,0.39999999999999997,follower,RL-PPO
0.24000000000000002,10,2,0.9189,0.8922,120.0,0.39999999999999997,follower,DL-CNN (vision)
0.24000000000000002,11,2,0.1551,0.4989,120.0,0.39999999999999997,follower,DL-CNN (vision)
0.24000000000000002,12,2,0.3079,0.4986,120.0,0.39999999999999997,edge-relay,RL-PPO
0.24000000000000002,13,2,0.4626,0.4986,120.0,0.39999999999999997,follower,DL-Transformer (coord)
0.24000000000000002,14,2,0.6135,0.5002,120.0,0.39999999999999997,leader,DL-Transformer (coord)
0.24000000000000002,15,2,0.7664,0.5005,120.0,0.39999999999999997,follower,Classical-MPC
0.24000000000000002,16,2,0.9187,0.4996,120.0,0.39999999999999997,safety-sentry,Classical-MPC
0.24000000000000002,17,2,0.0788,0.2004,120.0,0.39999999999999997,follower,RL-PPO
0.24000000000000002,18,2,0.0811,0.321,120.0,0.39999999999999997,follower,RL-SAC
0.24000000000000002,19,2,0.0787,0.44,120.0,0.39999999999999997,safety-sentry,DL-Transformer (coord)
0.24000000000000002,20,2,0.1195,0.0786,120.0,0.39999999999999997,leader,RL-PPO
0.24000000000000002,21,2,0.2709,0.0804,120.0,0.39999999999999997,follower,RL-SAC
0.24000000000000002,22,2,0.423,0.0813,120.0,0.39999999999999997,safety-sentry,DL-Transformer (coord)
0.24000000000000002,23,2,0.5778,0.0807,120.0,0.39999999999999997,follower,RL-PPO
0.24000000000000002,24,2,0.7304,0.0802,120.0,0.39999999999999997,follower,IL-BC (behavior cloning)
0.24000000000000002,25,2,0.9187,0.0796,120.0,0.39999999999999997,safety-sentry,Classical-MPC
0.24000000000000002,26,0,1.3309,0.9202,120.0,0.39999999999999997,follower,RL-PPO
0.24000000000000002,27,0,1.4976,0.9209,120.0,0.39999999999999997,follower,DL-Transformer (coord)
0.24000000000000002,28,0,1.6666,0.919,120.0,0.39999999999999997,follower,IL-BC (behavior cloning)
0.24000000000000002,29,0,1.8331,0.9208,120.0,0.39999999999999997,follower,Classical-MPC
